entity,added,deleted,commits
packages/react-dom/src/__tests__/utils/IntersectionMocks.js,150,0,3
packages/react-art/src/ReactFiberConfigART.js,150,19,17
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/typed-identity-function-frozen-input.expect.md,150,31,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-phi-assign-or-capture.expect.md,150,31,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/function-expression-mutation-edge-case.expect.md,150,64,5
packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberChangeDetection.js,150,0,1
packages/react-devtools-shared/src/devtools/views/Editor/EditorPane.js,150,32,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-separate-memoization-due-to-callback-capturing.expect.md,149,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/09-inferMutationAliasingRanges.md,149,0,1
packages/react-server-dom-webpack/src/__tests__/ReactFlightDOMReplyNode-test.js,149,0,1
packages/react-dom-bindings/src/server/ReactFlightServerConfigDOM.js,148,6,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-ref-access-in-async-event-handler-wrapper.expect.md,148,148,2
packages/react-devtools-shared/src/devtools/views/Profiler/CommitTreeBuilder.js,148,25,12
.github/workflows/runtime_commit_artifacts.yml,148,99,23
packages/eslint-plugin-react-hooks/__tests__/ReactCompilerRuleFlow-test.ts,147,0,1
packages/internal-test-utils/debugInfo.js,146,7,4
packages/react-reconciler/src/__tests__/ReactSuspenseWithNoopRenderer-test.js,145,259,4
compiler/packages/babel-plugin-react-compiler/docs/passes/22-pruneUnusedLabels.md,145,0,1
packages/react-client/src/__tests__/ReactFlightDebugChannel-test.js,145,39,2
fixtures/flight-ssr-bench/src/components/DashboardAsync.js,144,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/08-inferMutationAliasingEffects.md,144,0,1
packages/react-server-dom-unbundled/src/client/ReactFlightDOMClientNode.js,143,0,2
compiler/packages/babel-plugin-react-compiler/docs/passes/19-flattenScopesWithHooksOrUseHIR.md,143,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/27-pruneAlwaysInvalidatingScopes.md,143,0,1
fixtures/owner-stacks/src/App.js,143,0,1
packages/react-dom-bindings/src/client/ReactDOMComponentTree.js,142,30,7
compiler/packages/babel-plugin-react-compiler/docs/passes/45-validateNoDerivedComputationsInEffects.md,141,0,1
compiler/packages/babel-plugin-react-compiler/src/Flood/TypeErrors.ts,140,9,3
fixtures/dom/src/components/fixtures/fragment-refs/EventListenerCase.js,140,66,3
packages/react-server-dom-webpack/src/__tests__/ReactFlightDOMReply-test.js,138,13,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-capture-createfrom-lambda.expect.md,138,26,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/fbt/repro-fbt-param-nested-fbt.expect.md,138,14,2
compiler/packages/babel-plugin-react-compiler/docs/passes/24-pruneNonReactiveDependencies.md,138,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/todo-granular-iterator-semantics.expect.md,138,28,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/constant-propagation-template-literal.expect.md,138,2,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/bug-separate-memoization-due-to-callback-capturing.expect.md,138,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/global-types/set-constructor-arg.expect.md,137,30,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/todo-transitivity-createfrom-capture-lambda.expect.md,137,24,4
flow-typed/environments/streams.js,136,0,1
packages/react/src/ReactLazy.js,135,51,6
packages/react-server/src/ReactFizzThenable.js,135,6,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/array-from-arg1-captures-arg0.expect.md,134,16,2
compiler/packages/babel-plugin-react-compiler/src/Inference/InerAliasForUncalledFunctions.ts,134,134,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/valid-setState-in-useEffect-controlled-by-ref-value.expect.md,134,31,5
compiler/packages/babel-plugin-react-compiler/docs/passes/16-mergeOverlappingReactiveScopesHIR.md,134,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/44-validateNoSetStateInRender.md,133,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/derived-state-from-prop-local-state-and-component-scope.expect.md,133,61,2
packages/react-devtools-shell/src/app/InspectableElements/UseSyncExternalStore.js,133,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/use-effect-cleanup-reassigns.expect.md,133,6,3
compiler/packages/babel-plugin-react-compiler/docs/passes/34-optimizePropsMethodCalls.md,132,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/bug-ref-prefix-postfix-operator.expect.md,132,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/try-catch-optional-call.expect.md,132,0,1
packages/react-devtools-shared/src/devtools/views/ButtonIcon.js,131,9,5
packages/react-devtools-shared/src/__tests__/optimisticKeyDevToolsIntegration.js,131,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/13-alignMethodCallScopes.md,131,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/useCallback-reordering-deplist-controlflow.expect.md,131,31,7
packages/react/src/__tests__/createReactClassIntegration-test.js,131,168,3
packages/react-flight-server-fb/src/ReactFlightFBReferences.js,131,0,1
packages/react-reconciler/src/__tests__/ActivityStrictMode-test.js,131,31,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/array-from-captures-arg0.expect.md,131,16,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/function-with-conditional-callsite-in-another-function.expect.md,130,0,1
compiler/packages/babel-plugin-react-compiler/src/Babel/BabelPlugin.ts,130,89,7
compiler/packages/babel-plugin-react-compiler/docs/passes/23-pruneNonEscapingScopes.md,130,0,1
packages/shared/ReactFeatureFlags.js,130,125,69
packages/react-server-dom-webpack/src/__tests__/ReactFlightDOMReplyEdge-test.js,130,34,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/jsx-captures-context-variable.expect.md,129,129,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-capture-createfrom.expect.md,129,26,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/fbt/repro-fbt-param-nested-fbt-jsx.expect.md,128,0,1
packages/react-dom/src/__tests__/validateDOMNesting-test.js,128,75,4
scripts/tasks/generate-changelog/args.js,128,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/14-alignObjectMethodScopes.md,128,0,1
fixtures/dom/src/components/fixtures/fragment-refs/GetClientRectsCase.js,127,73,3
packages/react-dom/src/__tests__/ReactDOMFizzForm-test.js,127,85,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-deps-optional-property-chain.expect.md,127,2,2
compiler/packages/babel-plugin-react-compiler/docs/passes/06-inferTypes.md,127,3,2
fixtures/dom/src/components/fixtures/fragment-refs/PrintRectsFragmentContainer.js,126,0,1
packages/react-dom/src/__tests__/ReactRenderDocument-test.js,126,145,8
compiler/packages/babel-plugin-react-compiler/src/Optimization/ConstantPropagation.ts,125,26,6
packages/react-native-renderer/src/__tests__/ReactFabricFragmentRefs-test.internal.js,125,0,2
packages/react-reconciler/src/ReactFiberTransition.js,125,17,6
packages/react-devtools-shared/src/__tests__/storeStressTestConcurrent-test.js,125,121,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/aliased-nested-scope-fn-expr.expect.md,124,8,4
fixtures/flight/src/index.js,124,38,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-deps-conditional-property-chain-less-precise-deps.expect.md,124,2,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-uncalled-function-capturing-mutable-values-memoizes-with-captures-values.expect.md,123,41,6
packages/react-devtools-shared/src/backend/utils/index.js,123,213,6
compiler/apps/playground/lib/configUtils.ts,123,123,3
fixtures/dom/src/components/fixtures/fragment-refs/index.js,122,94,8
scripts/flow/react-devtools.js,122,2,5
compiler/packages/react-mcp-server/src/utils/algolia.ts,121,2,2
packages/react-devtools-shell/src/app/Segments/index.js,119,19,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-createfrom-capture.expect.md,119,18,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-deps-conditional-property-chain.expect.md,119,2,2
packages/react-server-dom-parcel/src/client/ReactFlightDOMClientEdge.js,118,24,10
compiler/packages/babel-plugin-react-compiler/src/HIR/PropagateScopeDependenciesHIR.ts,118,51,9
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-useMemo-if-else-both-early-return.expect.md,118,0,1
packages/react-reconciler/src/ReactFiber.js,118,112,17
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/conditional-call-chain.expect.md,118,14,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/global-types/repro-array-filter-known-nonmutate-Boolean.expect.md,118,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/mutate-through-identity-function-expression.expect.md,118,24,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/exhaustive-deps/error.invalid-exhaustive-effect-deps.expect.md,117,1,2
compiler/packages/babel-plugin-react-compiler/src/Validation/ValidateStaticComponents.ts,117,27,7
packages/react-devtools-shared/src/devtools/views/Components/InspectedElementView.js,116,127,10
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/valid-setState-in-useEffect-via-useEffectEvent-listener.expect.md,116,0,1
packages/react-devtools-extensions/src/main/evalInInspectedWindow.js,116,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-mutate-ref-in-function-passed-to-hook.expect.md,116,2,5
compiler/.claude/agents/investigate-error.md,114,1,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-nested-try-catch-in-usememo.expect.md,114,0,1
compiler/packages/babel-plugin-react-compiler/src/Inference/ControlDominators.ts,114,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/mutate-through-identity.expect.md,113,24,4
fixtures/dom/src/components/fixtures/form-actions/index.js,113,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/global-types/repro-array-filter-capture-mutate-bug.expect.md,113,0,1
packages/react-devtools-shared/src/devtools/views/Components/InspectedElement.js,113,72,14
packages/shared/forks/ReactFeatureFlags.native-oss.js,112,97,65
packages/react-dom-bindings/src/client/estimateBandwidth.js,112,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/typed-identity-function-mutable-input.expect.md,112,0,1
fixtures/dom/src/components/fixtures/fragment-refs/EventFragmentContainer.js,112,0,1
compiler/packages/babel-plugin-react-compiler/src/Validation/ValidateNoSetStateInRender.ts,112,75,9
packages/react-devtools-extensions/src/evalScripts.js,112,0,1
packages/react-dom/src/__tests__/ReactDOMFizzServerEdge-test.js,112,6,5
packages/shared/forks/ReactFeatureFlags.test-renderer.www.js,112,101,64
compiler/packages/babel-plugin-react-compiler/docs/passes/25-pruneUnusedScopes.md,111,0,1
packages/react-dom/src/__tests__/ReactCompositeComponent-test.js,111,106,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-capturing-func-maybealias-captured-mutate.expect.md,111,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/array-map-simple.expect.md,111,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-preserve-memoization-inner-destructured-value-mistaken-as-dependency.expect.md,110,0,2
compiler/packages/babel-plugin-react-compiler/docs/passes/04-constantPropagation.md,110,0,1
packages/react-devtools-shared/src/__tests__/TimelineProfiler-test.js,110,152,2
packages/react-server-dom-unbundled/src/ReactFlightUnbundledNodeRegister.js,109,0,1
compiler/packages/babel-plugin-react-compiler/src/HIR/DefaultModuleTypeProvider.ts,109,0,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/fbt/recursively-merge-scopes-jsx.expect.md,109,0,1
compiler/packages/babel-plugin-react-compiler/docs/passes/05-deadCodeElimination.md,109,0,1
packages/react-server/src/ReactFlightAsyncSequence.js,109,23,9
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/object-keys.expect.md,108,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/array-map-named-callback.expect.md,108,0,1
packages/react-devtools/CHANGELOG.md,108,0,8
packages/react-server/src/forks/ReactFizzConfig.noop.js,108,0,1
packages/shared/forks/ReactFeatureFlags.test-renderer.js,108,94,63
packages/react-server-dom-unbundled/src/server/ReactFlightServerConfigUnbundledBundler.js,108,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-context-var-reassign-no-scope.expect.md,108,0,1
packages/react-devtools-shared/src/devtools/views/Profiler/ProfilerContext.js,108,63,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/effect-contains-local-function-call.expect.md,108,41,2
packages/react-devtools-shared/src/devtools/utils.js,107,35,8
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/memoize-primitive-function-calls.expect.md,107,0,1
packages/react-server/src/ReactFlightReplyBackingFormData.js,107,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/derived-state-from-prop-setter-used-outside-effect-no-error.expect.md,107,45,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/array-pattern-spread-creates-array.expect.md,106,2,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/derived-state-from-prop-setter-call-outside-effect-no-error.expect.md,106,43,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/useCallback-reordering-depslist-assignment.expect.md,106,22,5
compiler/apps/playground/components/TabbedWindow.tsx,106,131,7
packages/react-devtools-shared/src/__tests__/storeForceError-test.js,106,0,1
compiler/packages/react-forgive/client/src/autodeps.ts,106,106,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/exhaustive-deps/exhaustive-deps-effect-events.expect.md,106,2,2
packages/shared/forks/ReactFeatureFlags.www.js,106,90,69
packages/react-dom/src/__tests__/ReactLegacyCompositeComponent-test.js,106,72,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-aliased-capture-aliased-mutate.expect.md,105,2,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/capture-backedge-phi-with-later-mutation.expect.md,105,2,5
packages/react-reconciler/src/ReactFiberAsyncAction.js,105,3,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/ref-conditional-in-effect-no-error.expect.md,105,38,6
packages/react-reconciler/src/ReactFiberFlags.js,105,70,11
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/reactive-optional-chain-complex.expect.md,104,104,3
packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInspection.js,104,0,1
packages/react-dom-bindings/src/server/ReactFizzConfigDOMLegacy.js,104,24,12
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/try-catch-nested-optional-chaining.expect.md,104,0,1
fixtures/flight/server/region.js,103,49,7
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/object-values.expect.md,103,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-returned-inner-fn-reassigns-context.expect.md,103,4,5
